"year","month","state","month_num","male","female","adolescents","adults","seniors","total_deaths","covid_deaths","white","black","hispanic","asian","other","white_deaths","black_deaths","hispanic_deaths","asian_deaths","other_deaths","hover"
2021,11,"Rhode Island",23,17,0,0,0,0,378,24,60.6,8.6,23.8,4.2,2.8,21,0,0,0,0,"Total Number of Deaths: 378
Total Number of COVID19 Deaths: 24

White: 60.6
Black: 8.6
Hispanic: 23.8
Asian: 4.2
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,12,"Rhode Island",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 0
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,1,"South Carolina",1,0,0,0,0,0,4703,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4703
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"South Carolina",2,0,0,0,0,0,4313,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4313
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"South Carolina",3,19,15,0,0,0,4780,34,55.8,33.2,6.3,2.4,2.4,16,18,0,0,0,"Total Number of Deaths: 4780
Total Number of COVID19 Deaths: 34

White: 55.8
Black: 33.2
Hispanic: 6.3
Asian: 2.4
Other: 2.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,4,"South Carolina",4,122,115,0,0,191,4571,237,60.2,28.3,6.9,2.4,2.3,102,130,0,0,0,"Total Number of Deaths: 4571
Total Number of COVID19 Deaths: 237

White: 60.2
Black: 28.3
Hispanic: 6.9
Asian: 2.4
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 191"
2020,5,"South Carolina",5,145,146,0,0,241,4694,291,59.3,30.1,6.1,2.3,2.3,137,146,0,0,0,"Total Number of Deaths: 4694
Total Number of COVID19 Deaths: 291

White: 59.3
Black: 30.1
Hispanic: 6.1
Asian: 2.3
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 241"
2020,6,"South Carolina",6,140,153,0,0,216,4604,293,63.6,25.3,6.7,2.2,2.2,153,114,19,0,0,"Total Number of Deaths: 4604
Total Number of COVID19 Deaths: 293

White: 63.6
Black: 25.3
Hispanic: 6.7
Asian: 2.2
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 216"
2020,7,"South Carolina",7,543,489,0,0,832,5775,1032,64.5,24.6,6.6,2.2,2.2,595,382,43,0,0,"Total Number of Deaths: 5775
Total Number of COVID19 Deaths: 1032

White: 64.5
Black: 24.6
Hispanic: 6.6
Asian: 2.2
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 832"
2020,8,"South Carolina",8,506,500,0,0,826,5620,1006,63.6,25.8,6.3,2.1,2.2,569,403,25,0,0,"Total Number of Deaths: 5620
Total Number of COVID19 Deaths: 1006

White: 63.6
Black: 25.8
Hispanic: 6.3
Asian: 2.1
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 826"
2020,9,"South Carolina",9,292,309,0,0,483,5024,601,63,26.2,6.5,2.2,2.2,373,205,14,0,0,"Total Number of Deaths: 5024
Total Number of COVID19 Deaths: 601

White: 63
Black: 26.2
Hispanic: 6.5
Asian: 2.2
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 483"
2020,10,"South Carolina",10,252,241,0,0,401,5061,493,65,23.9,6.7,2.2,2.2,336,146,0,0,0,"Total Number of Deaths: 5061
Total Number of COVID19 Deaths: 493

White: 65
Black: 23.9
Hispanic: 6.7
Asian: 2.2
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 401"
2020,11,"South Carolina",11,314,224,0,0,440,5078,538,64.9,23.6,6.9,2.3,2.3,385,143,0,0,0,"Total Number of Deaths: 5078
Total Number of COVID19 Deaths: 538

White: 64.9
Black: 23.6
Hispanic: 6.9
Asian: 2.3
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 440"
2020,12,"South Carolina",12,644,534,0,0,983,6051,1178,65.7,22.7,7,2.3,2.3,847,286,22,17,0,"Total Number of Deaths: 6051
Total Number of COVID19 Deaths: 1178

White: 65.7
Black: 22.7
Hispanic: 7
Asian: 2.3
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 983"
2021,1,"South Carolina",13,1204,899,0,0,1724,7199,2103,65,23.6,6.9,2.2,2.2,1450,595,40,15,0,"Total Number of Deaths: 7199
Total Number of COVID19 Deaths: 2103

White: 65
Black: 23.6
Hispanic: 6.9
Asian: 2.2
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1724"
2021,2,"South Carolina",14,630,433,0,0,859,5297,1063,64.4,24.4,6.8,2.2,2.3,710,332,14,0,0,"Total Number of Deaths: 5297
Total Number of COVID19 Deaths: 1063

White: 64.4
Black: 24.4
Hispanic: 6.8
Asian: 2.2
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 859"
2021,3,"South Carolina",15,270,210,0,0,346,4926,480,64,25,6.6,2.2,2.2,299,152,18,0,0,"Total Number of Deaths: 4926
Total Number of COVID19 Deaths: 480

White: 64
Black: 25
Hispanic: 6.6
Asian: 2.2
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 346"
2021,4,"South Carolina",16,174,158,0,0,198,4689,332,64.3,24.5,6.9,2.3,2.2,200,113,12,0,0,"Total Number of Deaths: 4689
Total Number of COVID19 Deaths: 332

White: 64.3
Black: 24.5
Hispanic: 6.9
Asian: 2.3
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 198"
2021,5,"South Carolina",17,119,94,0,0,129,4680,213,63.7,25.1,6.7,2.3,2.3,133,74,0,0,0,"Total Number of Deaths: 4680
Total Number of COVID19 Deaths: 213

White: 63.7
Black: 25.1
Hispanic: 6.7
Asian: 2.3
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 129"
2021,6,"South Carolina",18,59,47,0,0,69,4451,106,63.9,24.6,7.1,2.3,2.2,72,29,0,0,0,"Total Number of Deaths: 4451
Total Number of COVID19 Deaths: 106

White: 63.9
Black: 24.6
Hispanic: 7.1
Asian: 2.3
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 69"
2021,7,"South Carolina",19,79,61,0,0,94,4703,140,65.8,23.2,6.6,2.1,2.3,95,41,0,0,0,"Total Number of Deaths: 4703
Total Number of COVID19 Deaths: 140

White: 65.8
Black: 23.2
Hispanic: 6.6
Asian: 2.1
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 94"
2021,8,"South Carolina",20,597,491,0,461,622,5664,1088,64.4,24.6,6.6,2.2,2.3,739,308,27,0,0,"Total Number of Deaths: 5664
Total Number of COVID19 Deaths: 1088

White: 64.4
Black: 24.6
Hispanic: 6.6
Asian: 2.2
Other: 2.3

Adolescents: NA
Adult (Ages 18-64): 461
Seniors (Ages 65+): 622"
2021,9,"South Carolina",21,880,748,0,667,959,5334,1628,65.8,23,6.9,2.2,2.2,1142,402,67,0,0,"Total Number of Deaths: 5334
Total Number of COVID19 Deaths: 1628

White: 65.8
Black: 23
Hispanic: 6.9
Asian: 2.2
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): 667
Seniors (Ages 65+): 959"
2021,10,"South Carolina",22,481,412,0,0,533,4938,893,66.2,22.2,7.2,2.2,2.2,650,207,24,0,0,"Total Number of Deaths: 4938
Total Number of COVID19 Deaths: 893

White: 66.2
Black: 22.2
Hispanic: 7.2
Asian: 2.2
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 533"
2021,11,"South Carolina",23,90,91,0,0,107,2031,181,65.8,22.1,7.6,2.4,2.1,141,29,0,0,0,"Total Number of Deaths: 2031
Total Number of COVID19 Deaths: 181

White: 65.8
Black: 22.1
Hispanic: 7.6
Asian: 2.4
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 107"
2021,12,"South Carolina",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 0
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,1,"South Dakota",1,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 730
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"South Dakota",2,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 693
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"South Dakota",3,0,0,0,0,0,744,0,81.9,5.9,5.3,2.1,4.7,0,0,0,0,0,"Total Number of Deaths: 744
Total Number of COVID19 Deaths: NA

White: 81.9
Black: 5.9
Hispanic: 5.3
Asian: 2.1
Other: 4.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,4,"South Dakota",4,14,0,0,0,0,697,21,81.1,6.4,5.4,2.2,4.8,17,0,0,0,0,"Total Number of Deaths: 697
Total Number of COVID19 Deaths: 21

White: 81.1
Black: 6.4
Hispanic: 5.4
Asian: 2.2
Other: 4.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,5,"South Dakota",5,17,27,0,0,0,718,44,81,6,5.4,2.2,5.3,28,0,0,0,10,"Total Number of Deaths: 718
Total Number of COVID19 Deaths: 44

White: 81
Black: 6
Hispanic: 5.4
Asian: 2.2
Other: 5.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,6,"South Dakota",6,21,19,0,0,0,671,40,80.7,4.8,5.5,2,7,25,0,0,0,11,"Total Number of Deaths: 671
Total Number of COVID19 Deaths: 40

White: 80.7
Black: 4.8
Hispanic: 5.5
Asian: 2
Other: 7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,7,"South Dakota",7,30,20,0,0,0,740,50,80.9,4.7,5.4,1.9,7.1,34,0,0,0,0,"Total Number of Deaths: 740
Total Number of COVID19 Deaths: 50

White: 80.9
Black: 4.7
Hispanic: 5.4
Asian: 1.9
Other: 7.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,8,"South Dakota",8,25,24,0,0,0,785,49,81.7,5.3,5.3,2,5.7,41,0,0,0,0,"Total Number of Deaths: 785
Total Number of COVID19 Deaths: 49

White: 81.7
Black: 5.3
Hispanic: 5.3
Asian: 2
Other: 5.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,9,"South Dakota",9,75,41,0,0,101,803,116,81.8,5.4,5.2,2.1,5.6,98,0,0,0,13,"Total Number of Deaths: 803
Total Number of COVID19 Deaths: 116

White: 81.8
Black: 5.4
Hispanic: 5.2
Asian: 2.1
Other: 5.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 101"
2020,10,"South Dakota",10,134,131,0,0,232,1006,265,81.8,5.4,5.2,2.1,5.5,234,0,0,0,26,"Total Number of Deaths: 1006
Total Number of COVID19 Deaths: 265

White: 81.8
Black: 5.4
Hispanic: 5.2
Asian: 2.1
Other: 5.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 232"
2020,11,"South Dakota",11,365,336,0,0,630,1457,701,81.9,5.1,5.2,2,5.8,612,0,0,0,0,"Total Number of Deaths: 1457
Total Number of COVID19 Deaths: 701

White: 81.9
Black: 5.1
Hispanic: 5.2
Asian: 2
Other: 5.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 630"
2020,12,"South Dakota",12,235,192,0,0,368,1082,427,81.5,5.4,5.3,2.1,5.8,374,0,0,0,0,"Total Number of Deaths: 1082
Total Number of COVID19 Deaths: 427

White: 81.5
Black: 5.4
Hispanic: 5.3
Asian: 2.1
Other: 5.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 368"
2021,1,"South Dakota",13,99,89,0,0,158,904,188,81.2,5.1,5.4,2,6.4,158,0,0,0,25,"Total Number of Deaths: 904
Total Number of COVID19 Deaths: 188

White: 81.2
Black: 5.1
Hispanic: 5.4
Asian: 2
Other: 6.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 158"
2021,2,"South Dakota",14,42,28,0,0,0,712,70,81.5,5.4,5.3,2.1,5.8,64,0,0,0,0,"Total Number of Deaths: 712
Total Number of COVID19 Deaths: 70

White: 81.5
Black: 5.4
Hispanic: 5.3
Asian: 2.1
Other: 5.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,3,"South Dakota",15,22,17,0,0,0,734,39,81.1,5.9,5.4,2.2,5.4,31,0,0,0,0,"Total Number of Deaths: 734
Total Number of COVID19 Deaths: 39

White: 81.1
Black: 5.9
Hispanic: 5.4
Asian: 2.2
Other: 5.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,4,"South Dakota",16,24,17,0,0,0,680,41,81.3,5.9,5.3,2.1,5.4,35,0,0,0,0,"Total Number of Deaths: 680
Total Number of COVID19 Deaths: 41

White: 81.3
Black: 5.9
Hispanic: 5.3
Asian: 2.1
Other: 5.4

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,5,"South Dakota",17,15,17,0,0,0,695,32,80.7,4.8,5.4,1.9,7.2,30,0,0,0,0,"Total Number of Deaths: 695
Total Number of COVID19 Deaths: 32

White: 80.7
Black: 4.8
Hispanic: 5.4
Asian: 1.9
Other: 7.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,6,"South Dakota",18,12,0,0,0,0,670,15,80.1,3.6,5.5,1.7,9.2,12,0,0,0,0,"Total Number of Deaths: 670
Total Number of COVID19 Deaths: 15

White: 80.1
Black: 3.6
Hispanic: 5.5
Asian: 1.7
Other: 9.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,7,"South Dakota",19,0,0,0,0,0,709,13,80.8,4.3,5.5,2,7.4,0,0,0,0,0,"Total Number of Deaths: 709
Total Number of COVID19 Deaths: 13

White: 80.8
Black: 4.3
Hispanic: 5.5
Asian: 2
Other: 7.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,8,"South Dakota",20,22,13,0,0,0,744,35,80.9,3.6,5.4,1.7,8.4,28,0,0,0,0,"Total Number of Deaths: 744
Total Number of COVID19 Deaths: 35

White: 80.9
Black: 3.6
Hispanic: 5.4
Asian: 1.7
Other: 8.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,9,"South Dakota",21,73,45,0,0,78,838,118,81.2,4.3,5.3,1.9,7.3,99,0,0,0,0,"Total Number of Deaths: 838
Total Number of COVID19 Deaths: 118

White: 81.2
Black: 4.3
Hispanic: 5.3
Asian: 1.9
Other: 7.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 78"
2021,10,"South Dakota",22,60,53,0,0,91,823,113,81.3,4.8,5.3,2,6.6,92,0,0,0,0,"Total Number of Deaths: 823
Total Number of COVID19 Deaths: 113

White: 81.3
Black: 4.8
Hispanic: 5.3
Asian: 2
Other: 6.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 91"
2021,11,"South Dakota",23,53,32,0,0,58,545,85,81.1,5.1,5.4,2,6.5,72,0,0,0,10,"Total Number of Deaths: 545
Total Number of COVID19 Deaths: 85

White: 81.1
Black: 5.1
Hispanic: 5.4
Asian: 2
Other: 6.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 58"
2021,12,"South Dakota",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: NA
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,1,"Tennessee",1,0,0,0,0,0,7149,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 7149
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Tennessee",2,0,0,0,0,0,6297,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 6297
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Tennessee",3,26,0,0,0,0,6934,35,52.9,34.5,7.6,3,2,17,15,0,0,0,"Total Number of Deaths: 6934
Total Number of COVID19 Deaths: 35

White: 52.9
Black: 34.5
Hispanic: 7.6
Asian: 3
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,4,"Tennessee",4,102,83,0,0,142,6517,185,51.2,36.1,7.6,3,2,119,52,0,0,0,"Total Number of Deaths: 6517
Total Number of COVID19 Deaths: 185

White: 51.2
Black: 36.1
Hispanic: 7.6
Asian: 3
Other: 2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 142"
2020,5,"Tennessee",5,101,102,0,0,147,6709,203,45.3,41.9,7.7,3.1,2,87,82,29,0,0,"Total Number of Deaths: 6709
Total Number of COVID19 Deaths: 203

White: 45.3
Black: 41.9
Hispanic: 7.7
Asian: 3.1
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 147"
2020,6,"Tennessee",6,125,88,0,0,168,6548,213,47.4,39.7,7.8,3,2,109,73,27,0,0,"Total Number of Deaths: 6548
Total Number of COVID19 Deaths: 213

White: 47.4
Black: 39.7
Hispanic: 7.8
Asian: 3
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 168"
2020,7,"Tennessee",7,357,230,0,0,422,7375,587,51.6,35.6,7.7,3,2.1,335,199,46,0,0,"Total Number of Deaths: 7375
Total Number of COVID19 Deaths: 587

White: 51.6
Black: 35.6
Hispanic: 7.7
Asian: 3
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 422"
2020,8,"Tennessee",8,402,344,0,0,546,7430,746,53.2,34.4,7.4,2.9,2.1,526,191,24,0,0,"Total Number of Deaths: 7430
Total Number of COVID19 Deaths: 746

White: 53.2
Black: 34.4
Hispanic: 7.4
Asian: 2.9
Other: 2.1

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 546"
2020,9,"Tennessee",9,393,307,0,0,545,7249,700,54.5,33.2,7.4,2.9,2.1,539,136,19,0,0,"Total Number of Deaths: 7249
Total Number of COVID19 Deaths: 700

White: 54.5
Black: 33.2
Hispanic: 7.4
Asian: 2.9
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 545"
2020,10,"Tennessee",10,541,421,0,0,788,7952,962,58.5,29.1,7.3,2.8,2.1,799,139,19,0,0,"Total Number of Deaths: 7952
Total Number of COVID19 Deaths: 962

White: 58.5
Black: 29.1
Hispanic: 7.3
Asian: 2.8
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 788"
2020,11,"Tennessee",11,853,746,0,0,1328,8264,1599,58.3,29.5,7.2,2.8,2.1,1311,252,22,0,0,"Total Number of Deaths: 8264
Total Number of COVID19 Deaths: 1599

White: 58.3
Black: 29.5
Hispanic: 7.2
Asian: 2.8
Other: 2.1

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1328"
2020,12,"Tennessee",12,1458,1239,0,461,2234,9970,2697,57.1,30.5,7.3,2.9,2.1,2217,407,50,16,0,"Total Number of Deaths: 9970
Total Number of COVID19 Deaths: 2697

White: 57.1
Black: 30.5
Hispanic: 7.3
Asian: 2.9
Other: 2.1

Adolescents: NA
Adult (Ages 18-64): 461
Seniors (Ages 65+): 2234"
2021,1,"Tennessee",13,1516,1311,0,0,2325,10104,2827,57.1,30.6,7.2,2.8,2.1,2335,401,61,24,0,"Total Number of Deaths: 10104
Total Number of COVID19 Deaths: 2827

White: 57.1
Black: 30.6
Hispanic: 7.2
Asian: 2.8
Other: 2.1

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 2325"
2021,2,"Tennessee",14,559,425,0,0,770,7260,984,56.5,31,7.4,2.9,2.1,786,165,22,10,0,"Total Number of Deaths: 7260
Total Number of COVID19 Deaths: 984

White: 56.5
Black: 31
Hispanic: 7.4
Asian: 2.9
Other: 2.1

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 770"
2021,3,"Tennessee",15,287,274,0,0,385,7112,561,56.4,30.8,7.6,3,2.2,434,101,10,12,0,"Total Number of Deaths: 7112
Total Number of COVID19 Deaths: 561

White: 56.4
Black: 30.8
Hispanic: 7.6
Asian: 3
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 385"
2021,4,"Tennessee",16,295,208,0,0,331,7063,503,56.5,30.5,7.8,3,2.2,386,97,14,0,0,"Total Number of Deaths: 7063
Total Number of COVID19 Deaths: 503

White: 56.5
Black: 30.5
Hispanic: 7.8
Asian: 3
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 331"
2021,5,"Tennessee",17,243,198,0,0,259,7078,441,53.3,34.2,7.5,2.9,2.1,322,103,10,0,0,"Total Number of Deaths: 7078
Total Number of COVID19 Deaths: 441

White: 53.3
Black: 34.2
Hispanic: 7.5
Asian: 2.9
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 259"
2021,6,"Tennessee",18,105,94,0,0,138,6746,199,56.7,31.1,7.2,2.8,2.1,150,42,0,0,0,"Total Number of Deaths: 6746
Total Number of COVID19 Deaths: 199

White: 56.7
Black: 31.1
Hispanic: 7.2
Asian: 2.8
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 138"
2021,7,"Tennessee",19,128,133,0,0,154,6749,261,52.6,35.2,7.3,2.9,2,195,55,0,0,0,"Total Number of Deaths: 6749
Total Number of COVID19 Deaths: 261

White: 52.6
Black: 35.2
Hispanic: 7.3
Asian: 2.9
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 154"
2021,8,"Tennessee",20,913,743,0,695,957,8559,1656,53.5,34.6,7.1,2.8,2,1258,350,32,0,0,"Total Number of Deaths: 8559
Total Number of COVID19 Deaths: 1656

White: 53.5
Black: 34.6
Hispanic: 7.1
Asian: 2.8
Other: 2

Adolescents: NA
Adult (Ages 18-64): 695
Seniors (Ages 65+): 957"
2021,9,"Tennessee",21,1657,1346,0,1370,1626,9970,3003,58.5,29.3,7.2,2.8,2.1,2401,480,96,16,0,"Total Number of Deaths: 9970
Total Number of COVID19 Deaths: 3003

White: 58.5
Black: 29.3
Hispanic: 7.2
Asian: 2.8
Other: 2.1

Adolescents: NA
Adult (Ages 18-64): 1370
Seniors (Ages 65+): 1626"
2021,10,"Tennessee",22,808,712,0,632,887,8195,1520,60.6,27.4,7.1,2.7,2.2,1243,205,52,12,0,"Total Number of Deaths: 8195
Total Number of COVID19 Deaths: 1520

White: 60.6
Black: 27.4
Hispanic: 7.1
Asian: 2.7
Other: 2.2

Adolescents: NA
Adult (Ages 18-64): 632
Seniors (Ages 65+): 887"
2021,11,"Tennessee",23,254,249,0,0,309,5526,503,64.5,23.6,6.9,2.7,2.3,431,49,16,0,0,"Total Number of Deaths: 5526
Total Number of COVID19 Deaths: 503

White: 64.5
Black: 23.6
Hispanic: 6.9
Asian: 2.7
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 309"
2021,12,"Tennessee",24,12,0,0,0,0,113,18,62.2,27,6.3,2.5,2,16,0,0,0,0,"Total Number of Deaths: 113
Total Number of COVID19 Deaths: 18

White: 62.2
Black: 27
Hispanic: 6.3
Asian: 2.5
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"Texas",1,0,0,0,0,0,19050,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 19050
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Texas",2,0,0,0,0,0,17629,0,5.8,0.5,92.5,0.9,0.3,0,0,0,0,0,"Total Number of Deaths: 17629
Total Number of COVID19 Deaths: NA

White: 5.8
Black: 0.5
Hispanic: 92.5
Asian: 0.9
Other: 0.3

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): NA"
2020,3,"Texas",3,54,45,0,0,66,18576,99,31.5,17.9,41.7,7,1.8,44,29,24,0,0,"Total Number of Deaths: 18576
Total Number of COVID19 Deaths: 99

White: 31.5
Black: 17.9
Hispanic: 41.7
Asian: 7
Other: 1.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 66"
2020,4,"Texas",4,555,379,0,0,684,18572,934,32.1,17.2,42.1,6.8,1.8,400,227,277,23,0,"Total Number of Deaths: 18572
Total Number of COVID19 Deaths: 934

White: 32.1
Black: 17.2
Hispanic: 42.1
Asian: 6.8
Other: 1.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 684"
2020,5,"Texas",5,592,372,0,0,676,18731,964,31.9,17.3,42.4,6.6,1.8,359,182,388,30,0,"Total Number of Deaths: 18731
Total Number of COVID19 Deaths: 964

White: 31.9
Black: 17.3
Hispanic: 42.4
Asian: 6.6
Other: 1.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 676"
2020,6,"Texas",6,894,542,0,504,930,19173,1436,29.9,17,44.9,6.5,1.8,396,226,751,54,0,"Total Number of Deaths: 19173
Total Number of COVID19 Deaths: 1436

White: 29.9
Black: 17
Hispanic: 44.9
Asian: 6.5
Other: 1.8

Adolescents: NA
Adult (Ages 18-64): 504
Seniors (Ages 65+): 930"
2020,7,"Texas",7,4138,2833,13,2105,4853,26487,6971,28.2,14.7,49.7,5.8,1.7,1913,699,4224,115,0,"Total Number of Deaths: 26487
Total Number of COVID19 Deaths: 6971

White: 28.2
Black: 14.7
Hispanic: 49.7
Asian: 5.8
Other: 1.7

Adolescents: 13
Adult (Ages 18-64): 2105
Seniors (Ages 65+): 4853"
